business_id,business_name,business_address,business_latitude,business_longitude,business_location,inspection_date,inspection_score,violation_id,violation_description,risk_category
36876,Kasa Indian Eatery,4001 18th St,37.760974,-122.432959,POINT (-122.432959 37.760974),2019-09-23,86,36876_20190923_103120,Moderate risk food holding temperature,Moderate Risk
2483,CAFE UNION,1830 UNION St,37.797878,-122.429504,POINT (-122.429504 37.797878),2017-07-31,98,2483_20170731_103142,Unclean nonfood contact surfaces,Low Risk
5854,Gateway High/Kip Schools,1430 Scott St,37.783427,-122.437747,POINT (-122.437747 37.783427),2019-02-26,94,5854_20190226_103129,Insufficient hot water or running water,Moderate Risk
37688,Peet's Coffee & Tea,370 04th St,37.781127,-122.400109,POINT (-122.400109 37.781127),2017-09-19,96,37688_20170919_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
7527,DON CHUYS MEXI-MERCADO,544 EXCELSIOR Ave,37.724122,-122.429309,POINT (-122.429309 37.724122),2018-04-27,96,7527_20180427_103154,Unclean or degraded floors walls or ceilings,Low Risk
3578,Neiman Marcus - Rotunda,150 Stockton St,37.787108,-122.406409,POINT (-122.406409 37.787108),2019-04-10,96,3578_20190410_103144,Unapproved or unmaintained equipment or utensils,Low Risk
5919,SAN FRANCISCO DAY SCHOOL,350 MASONIC St,37.777988,-122.446877,POINT (-122.446877 37.777988),2017-10-31,96,5919_20171031_103120,Moderate risk food holding temperature,Moderate Risk
5800,John Chin Elementary School,350 Broadway St,37.798358,-122.403154,POINT (-122.403154 37.798358),2017-10-17,98,5800_20171017_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
3858,HUNAN RESTAURANT,110 NATOMA St,37.786944,-122.399199,POINT (-122.399199 37.786944),2019-05-01,94,3858_20190501_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2124,RUTH'S CHRIS STEAK HOUSE,1700 CALIFORNIA St,37.790298,-122.423034,POINT (-122.423034 37.790298),2018-02-27,94,2124_20180227_103130,Inadequate sewage or wastewater disposal,Moderate Risk
2061,ATAMI SUSHI BAR & GRILL,1662 LOMBARD St,37.800788,-122.428894,POINT (-122.428894 37.800788),2018-02-23,94,2061_20180223_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1710,Emporio Rulli Il Caffe at Union Square,225 Stockton St,37.787936,-122.406712,POINT (-122.406712 37.787936),2018-04-03,91,1710_20180403_103157,Food safety certificate or food handler card not available,Low Risk
62298,Vital Tea Leaf,509 Grant Ave,37.791674,-122.405784,POINT (-122.405784 37.791674),2019-05-02,98,62298_20190502_103144,Unapproved or unmaintained equipment or utensils,Low Risk
12199,El Gallo Giro,3055 23rd St,37.754218,-122.413285,POINT (-122.413285 37.754218),2019-02-05,91,12199_20190205_103103,High risk food holding temperature,High Risk
557,TASTEBUDS,600 05th Ave,37.77721,-122.462874,POINT (-122.462874 37.77721),2019-04-19,96,557_20190419_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2519,PACIFIC PLAZA CAFE,1340 FRANKLIN St,37.786864,-122.423218,POINT (-122.423218 37.786864),2018-05-07,92,2519_20180507_103154,Unclean or degraded floors walls or ceilings,Low Risk
27851,The Morning Fix,1008 Bush St,37.789548,-122.413964,POINT (-122.413964 37.789548),2018-06-06,98,27851_20180606_103143,Inadequate warewashing facilities or equipment,Low Risk
63413,Mymy,1500 California St,37.790798,-122.419214,POINT (-122.419214 37.790798),2019-09-17,96,63413_20190917_103133,Foods not protected from contamination,Moderate Risk
494,San Francisco Athletic Club,1630 Stockton St,37.800897,-122.409189,POINT (-122.409189 37.800897),2019-04-29,94,494_20190429_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
1399,La Copa Loca,3150 22nd St,37.755538,-122.417982,POINT (-122.417982 37.755538),2017-10-25,96,1399_20171025_103131,Moderate risk vermin infestation,Moderate Risk
5889,O'CONNELL HIGH SCHOOL,2355 FOLSOM St,37.75962,-122.414674,POINT (-122.414674 37.75962),2017-09-15,96,5889_20170915_103131,Moderate risk vermin infestation,Moderate Risk
3323,Swensen's of SF Inc,1999 Hyde St,37.799187,-122.419115,POINT (-122.419115 37.799187),2017-02-01,98,3323_20170201_103154,Unclean or degraded floors walls or ceilings,Low Risk
6003,JOSEPH LEE RECREATION CENTER,1395 MENDELL St,37.735232,-122.389694,POINT (-122.389694 37.735232),2017-02-17,96,6003_20170217_103129,Insufficient hot water or running water,Moderate Risk
5820,GLEN PARK ELEMENTARY SCHOOL,151 LIPPARD Ave,37.73322,-122.435998,POINT (-122.435998 37.73322),2017-02-15,98,5820_20170215_103154,Unclean or degraded floors walls or ceilings,Low Risk
4535,GUARDINO'S SOUVENIR & GIFT SHOP,2801 Taylor St,37.795202,-122.413169,POINT (-122.413169 37.795202),2018-09-28,96,4535_20180928_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
39053,Specialty's Cafe & Bakery,101 New Montgomery St,37.787254,-122.400212,POINT (-122.400212 37.787254),2018-05-01,90,39053_20180501_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
6007,BAYVIEE HUNTER Pt. ADULT DAY HE,1250 LA SALLE,37.73241,-122.383559,POINT (-122.383559 37.73241),2017-12-05,98,6007_20171205_103139,Improper food storage,Low Risk
34708,Piqueos LLC,830 CORTLAND Ave,37.738893,-122.414078,POINT (-122.414078 37.738893),2017-09-06,90,34708_20170906_103154,Unclean or degraded floors walls or ceilings,Low Risk
36750,Peasant Pies,1039 IRVING St,37.763904,-122.469149,POINT (-122.469149 37.763904),2019-03-12,93,36750_20190312_103105,Improper cooling methods,High Risk
1147,UA Twin Stonestown,501 Buckingham Way,37.730105,-122.478441,POINT (-122.478441 37.730105),2017-05-23,98,1147_20170523_103154,Unclean or degraded floors walls or ceilings,Low Risk
10282,Jewish Community Center,3200 California,37.787311,-122.446839,POINT (-122.446839 37.787311),2017-05-23,91,10282_20170523_103145,Improper storage of equipment utensils or linens,Low Risk
903,Sabra Restaurant,419 Grant Ave,37.790874,-122.405634,POINT (-122.405634 37.790874),2017-12-11,91,903_20171211_103144,Unapproved or unmaintained equipment or utensils,Low Risk
5938,The Hamlin School,2120 BROADWAY St,37.794608,-122.432474,POINT (-122.432474 37.794608),2017-03-15,91,5938_20170315_103109,Unclean or unsanitary food contact surfaces,High Risk
34186,Angel Cafe and Deli,700 Geary St,37.786528,-122.415064,POINT (-122.415064 37.786528),2019-03-15,96,34186_20190315_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
5807,SHERIDAN ELEMENTARY SCHOOL,431 CAPITOL Ave,37.714304,-122.459115,POINT (-122.459115 37.714304),2017-02-02,98,5807_20170202_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1700,Raintree Cafe,118 West Portal Ave,37.739413,-122.46744,POINT (-122.46744 37.739413),2019-01-28,96,1700_20190128_103142,Unclean nonfood contact surfaces,Low Risk
4906,NEW STAR MARKET,269 14th St,37.768274,-122.419299,POINT (-122.419299 37.768274),2017-09-05,94,4906_20170905_103120,Moderate risk food holding temperature,Moderate Risk
15752,Peet's Coffee & Tea,2  Embarcadero Center  #R2113,37.794818,-122.398474,POINT (-122.398474 37.794818),2019-04-25,96,15752_20190425_103120,Moderate risk food holding temperature,Moderate Risk
36850,A.K. Meat,2346 clement st.,37.782058,-122.484602,POINT (-122.484602 37.782058),2019-04-30,98,36850_20190430_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
2601,Last Drop Tavern,550 3 St,37.789883,-122.408666,POINT (-122.408666 37.789883),2017-05-04,94,2601_20170504_103133,Foods not protected from contamination,Moderate Risk
4982,FRANKLIN MARKET,1528 FRANKLIN St,37.788658,-122.423627,POINT (-122.423627 37.788658),2018-08-02,98,4982_20180802_103162,Other low risk violation,Low Risk
62739,Tortas Los Picudos,2969 24th St,37.752653,-122.411359,POINT (-122.411359 37.752653),2018-01-09,93,62739_20180109_103107,Improper reheating of food,High Risk
19056,Moscone Center West -  3 Flr. Pantry,800 HOWARD St 3/F,37.783257,-122.402816,POINT (-122.402816 37.783257),2019-08-02,96,19056_20190802_103142,Unclean nonfood contact surfaces,Low Risk
25151,Westin St Francis - Caruso,335 Powell St Lobby,37.7877,-122.408345,POINT (-122.408345 37.7877),2018-04-23,96,25151_20180423_103120,Moderate risk food holding temperature,Moderate Risk
58573,Haus Coffee,3086 24th St,37.752548,-122.413882,POINT (-122.413882 37.752548),2017-04-20,98,58573_20170420_103154,Unclean or degraded floors walls or ceilings,Low Risk
5946,Notre Dame des Victoires,659 Pine St,37.791393,-122.406497,POINT (-122.406497 37.791393),2019-09-27,98,5946_20190927_103161,Low risk vermin infestation,Low Risk
62814,Hot Spud,2640 Mason St,37.807888,-122.414027,POINT (-122.414027 37.807888),2018-01-08,98,62814_20180108_103154,Unclean or degraded floors walls or ceilings,Low Risk
5830,Theodore Roosevelt Middle School,460 Arguello Blvd,37.782383,-122.458926,POINT (-122.458926 37.782383),2017-10-23,98,5830_20171023_103150,Improper or defective plumbing,Low Risk
62550,ANZU Restaurant,"222 Mason St, 2nd Floor",37.785648,-122.409497,POINT (-122.409497 37.785648),2017-10-26,96,62550_20171026_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
13374,Rooftop Middle School,500 Corbett St.,37.757398,-122.4442,POINT (-122.4442 37.757398),2017-10-31,98,13374_20171031_103154,Unclean or degraded floors walls or ceilings,Low Risk
5851,ROOFTOP SCHOOL,443 Burnett Ave,37.754685,-122.443967,POINT (-122.443967 37.754685),2017-11-01,96,5851_20171101_103142,Unclean nonfood contact surfaces,Low Risk
4922,EL FARO,2399 FOLSOM St,37.759054,-122.414656,POINT (-122.414656 37.759054),2016-11-21,96,4922_20161121_103131,Moderate risk vermin infestation,Moderate Risk
4801,YICK'S LIQUOR,4701 MISSION St,37.72304,-122.436017,POINT (-122.436017 37.72304),2016-11-10,94,4801_20161110_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
24025,Kabuki Cinema Balcony Bar,1881 Post St Level 3,37.785183,-122.432697,POINT (-122.432697 37.785183),2017-03-01,98,24025_20170301_103154,Unclean or degraded floors walls or ceilings,Low Risk
1493,Peet's Coffee & Tea,1 Ferry Building  C3,37.795184,-122.393819,POINT (-122.393819 37.795184),2019-02-28,98,1493_20190228_103154,Unclean or degraded floors walls or ceilings,Low Risk
27874,Yvonne's Southern Sweets,5128 03rd St,37.73185,-122.391888,POINT (-122.391888 37.73185),2018-01-24,98,27874_20180124_103161,Low risk vermin infestation,Low Risk
5862,MARTIN L. KING MIDDLE SCHOOL,350 GIRARD St,37.728088,-122.404921,POINT (-122.404921 37.728088),2018-02-01,96,5862_20180201_103131,Moderate risk vermin infestation,Moderate Risk
23865,Bi-Rite Creamery,3692 18th St,37.761504,-122.425817,POINT (-122.425817 37.761504),2018-09-13,98,23865_20180913_103145,Improper storage of equipment utensils or linens,Low Risk
5866,KING ELEMENTARY SCHOOL,1215 CAROLINA St,37.753196,-122.39939,POINT (-122.39939 37.753196),2019-09-16,96,5866_20190916_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1090,Tricolore Caffe' and Pizzeria,590 Washington St,37.795614,-122.403104,POINT (-122.403104 37.795614),2019-03-12,98,1090_20190312_103157,Food safety certificate or food handler card not available,Low Risk
16784,Muskaan Cuisine of India,101 Spear St 22,37.792577,-122.393992,POINT (-122.393992 37.792577),2017-03-31,96,16784_20170331_103120,Moderate risk food holding temperature,Moderate Risk
7610,UNIMART,1201 HOWARD St,37.776098,-122.411712,POINT (-122.411712 37.776098),2017-12-08,98,7610_20171208_103139,Improper food storage,Low Risk
62487,Heirloom Cafe,2500 Folsom St,37.757117,-122.414545,POINT (-122.414545 37.757117),2017-05-15,96,62487_20170515_103131,Moderate risk vermin infestation,Moderate Risk
903,Sabra Restaurant,419 Grant Ave,37.790874,-122.405634,POINT (-122.405634 37.790874),2019-08-26,98,903_20190826_103157,Food safety certificate or food handler card not available,Low Risk
64420,Holy Ghost Service Center,3230 San Bruno Ave,37.721088,-122.401,POINT (-122.401 37.721088),2018-02-01,96,64420_20180201_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3674,Holiday Inn - Golden Gateway,1500 Van Ness Ave,37.789457,-122.422034,POINT (-122.422034 37.789457),2018-06-07,96,3674_20180607_103129,Insufficient hot water or running water,Moderate Risk
2810,Starbucks Coffee,222 Mason St,37.785648,-122.409497,POINT (-122.409497 37.785648),2019-05-03,98,2810_20190503_103154,Unclean or degraded floors walls or ceilings,Low Risk
36570,"7-Eleven, Store 2366-21389F",2200 BAYSHORE Blvd,37.712166,-122.402934,POINT (-122.402934 37.712166),2019-04-17,92,36570_20190417_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2689,THE BLUE PLATE,3218 MISSION St,37.745158,-122.420217,POINT (-122.420217 37.745158),2018-05-18,91,2689_20180518_103105,Improper cooling methods,High Risk
62067,Caffe La Stazione,701 Pennsylvania Ave #101A,37.757364,-122.393066,POINT (-122.393066 37.757364),2018-02-16,93,62067_20180216_103102,Unclean hands or improper use of gloves,High Risk
11491,Boulette's Larder,1 Ferry Building,37.795184,-122.393819,POINT (-122.393819 37.795184),2019-03-05,93,11491_20190305_103109,Unclean or unsanitary food contact surfaces,High Risk
5821,MOSCONE ELEMENTARY SCHOOL,2576 HARRISON St,37.756231,-122.412293,POINT (-122.412293 37.756231),2017-02-07,98,5821_20170207_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3924,Ladle and Leaf,221 Montgomery St,37.791151,-122.402403,POINT (-122.402403 37.791151),2018-05-25,93,3924_20180525_103103,High risk food holding temperature,High Risk
5810,DENMAN MIDDLE SCHOOL,241 ONEIDA St,37.721825,-122.442876,POINT (-122.442876 37.721825),2019-02-15,91,5810_20190215_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2299,STARBUCKS COFFEE,1401 VAN NESS Ave,37.788476,-122.422099,POINT (-122.422099 37.788476),2018-08-08,98,2299_20180808_103162,Other low risk violation,Low Risk
886,Le Petit Cafe,1 Maritime Plaza,37.795227,-122.39914,POINT (-122.39914 37.795227),2016-12-28,96,886_20161228_103157,Food safety certificate or food handler card not available,Low Risk
58659,Bread and Cocoa,199 Sutter St,37.789781,-122.403792,POINT (-122.403792 37.789781),2017-01-11,91,58659_20170111_103103,High risk food holding temperature,High Risk
4868,NABILA'S HAYES VALLEY HEALTH FOOD,559 HAYES St,37.776524,-122.425607,POINT (-122.425607 37.776524),2019-07-17,96,4868_20190717_103133,Foods not protected from contamination,Moderate Risk
5653,S. F. Chowder A Chili Cart,Pier 39,37.80824,-122.410189,POINT (-122.410189 37.80824),2018-05-24,98,5653_20180524_103139,Improper food storage,Low Risk
5850,Zaida T. Rodriguez (ZTR) Child Development Center,2950  Mission St,37.749837,-122.418255,POINT (-122.418255 37.749837),2019-09-09,98,5850_20190909_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3936,Boudin Bakery,"251 Geary St, Basement (Macy's)",37.787423,-122.407417,POINT (-122.407417 37.787423),2017-05-04,93,3936_20170504_103103,High risk food holding temperature,High Risk
5185,260 Golden Gate Family Residence,260 Golden Gate Ave,37.781792,-122.414891,POINT (-122.414891 37.781792),2018-08-02,96,5185_20180802_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
7779,LA MEXICANA BAKERY,2804 24th St,37.752922,-122.408285,POINT (-122.408285 37.752922),2017-05-11,96,7779_20170511_103120,Moderate risk food holding temperature,Moderate Risk
5838,HARVEY MILK ELEMENTARY SCHOOL,4235 19th St,37.759173,-122.436488,POINT (-122.436488 37.759173),2017-09-29,98,5838_20170929_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
62298,Vital Tea Leaf,509 Grant Ave,37.791674,-122.405784,POINT (-122.405784 37.791674),2017-11-29,98,62298_20171129_103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk
1203,TAWAN'S THAI FOOD,4403 GEARY Blvd,37.780834,-122.46659,POINT (-122.46659 37.780834),2016-10-13,98,1203_20161013_103144,Unapproved or unmaintained equipment or utensils,Low Risk
19171,Gestalt,3159 16th St,37.764803,-122.423309,POINT (-122.423309 37.764803),2018-03-15,94,19171_20180315_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
59021,Subway #43108,4841 Mission St,37.720912,-122.437603,POINT (-122.437603 37.720912),2017-02-02,96,59021_20170202_103154,Unclean or degraded floors walls or ceilings,Low Risk
4438,DIANA MARKET #2,282 09th St,37.774722,-122.406761,POINT (-122.406761 37.774722),2019-03-11,96,4438_20190311_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
5893,CLEVELAND ELEMENTARY SCHOOL,455 ATHENS St,37.720765,-122.429004,POINT (-122.429004 37.720765),2019-09-13,96,5893_20190913_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
384,RINCONSITO SALVADORENO,3829 MISSION St,37.73571,-122.424528,POINT (-122.424528 37.73571),2018-01-03,96,384_20180103_103131,Moderate risk vermin infestation,Moderate Risk
32579,Peet's Coffee & Tea,5201 Geary Blvd,37.780443,-122.475259,POINT (-122.475259 37.780443),2018-08-31,93,32579_20180831_103109,Unclean or unsanitary food contact surfaces,High Risk
5797,SLOAT ELEMENTARY SCHOOL,50 DARIEN Way,37.731868,-122.470957,POINT (-122.470957 37.731868),2017-09-26,98,5797_20170926_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
38306,Napoli Market,1756 Stockton St,37.802067,-122.409457,POINT (-122.409457 37.802067),2017-11-02,96,38306_20171102_103133,Foods not protected from contamination,Moderate Risk
32738,Gialina,2842 DIAMOND St,37.733934,-122.434095,POINT (-122.434095 37.733934),2019-06-12,93,32738_20190612_103109,Unclean or unsanitary food contact surfaces,High Risk
5827,HILLCREST ELEMENTARY SCHOOL,810 SILVER Ave,37.729016,-122.419253,POINT (-122.419253 37.729016),2018-10-18,96,5827_20181018_103129,Insufficient hot water or running water,Moderate Risk
5926,"SAN FRANCISCO SCHOOL, THE",300 GAVEN St,37.732518,-122.411648,POINT (-122.411648 37.732518),2019-02-04,98,5926_20190204_103144,Unapproved or unmaintained equipment or utensils,Low Risk
